Experiment-number,Tp,Fn,Fp,Tn,Precision,Recall,F-score,Accuracy,Miss-rate,Fall-out-rate
72.0,118.0,39.0,32.0,140.0,0.7866666666666666,0.7515923566878981,0.7687296416938111,0.78419452887538,0.1511627906976744,0.18604651162790697
73.0,117.0,42.0,31.0,139.0,0.7905405405405406,0.7358490566037735,0.762214983713355,0.7781155015197568,0.1640625,0.18235294117647058
74.0,115.0,47.0,37.0,130.0,0.756578947368421,0.7098765432098766,0.732484076433121,0.7446808510638298,0.19183673469387755,0.2215568862275449
75.0,116.0,41.0,34.0,138.0,0.7733333333333333,0.7388535031847133,0.755700325732899,0.7720364741641338,0.16141732283464566,0.19767441860465115
76.0,110.0,47.0,31.0,141.0,0.7801418439716312,0.7006369426751592,0.738255033557047,0.7629179331306991,0.18725099601593626,0.18023255813953487
77.0,125.0,36.0,38.0,130.0,0.7668711656441718,0.7763975155279503,0.7716049382716049,0.7750759878419453,0.1411764705882353,0.2261904761904762
78.0,128.0,51.0,19.0,131.0,0.8707482993197279,0.7150837988826816,0.7852760736196319,0.7872340425531915,0.1969111969111969,0.12666666666666668
79.0,123.0,39.0,29.0,138.0,0.8092105263157895,0.7592592592592593,0.7834394904458599,0.7933130699088146,0.14942528735632185,0.17365269461077845
80.0,110.0,49.0,39.0,131.0,0.738255033557047,0.6918238993710691,0.7142857142857143,0.7325227963525835,0.2033195020746888,0.22941176470588234
81.0,121.0,47.0,22.0,139.0,0.8461538461538461,0.7202380952380952,0.7781350482315113,0.790273556231003,0.18076923076923077,0.13664596273291926
82.0,125.0,39.0,30.0,135.0,0.8064516129032258,0.7621951219512195,0.7836990595611285,0.790273556231003,0.15,0.18181818181818182
83.0,112.0,50.0,25.0,142.0,0.8175182481751825,0.691358024691358,0.7491638795986622,0.7720364741641338,0.1968503937007874,0.1497005988023952
84.0,117.0,44.0,38.0,130.0,0.7548387096774194,0.7267080745341615,0.740506329113924,0.7507598784194529,0.17813765182186234,0.2261904761904762
85.0,120.0,47.0,41.0,121.0,0.7453416149068323,0.718562874251497,0.7317073170731707,0.7325227963525835,0.1950207468879668,0.25308641975308643
86.0,117.0,41.0,31.0,140.0,0.7905405405405406,0.740506329113924,0.7647058823529411,0.7811550151975684,0.15953307392996108,0.18128654970760233
87.0,123.0,50.0,24.0,132.0,0.8367346938775511,0.7109826589595376,0.76875,0.7750759878419453,0.19607843137254902,0.15384615384615385
88.0,129.0,39.0,37.0,124.0,0.7771084337349398,0.7678571428571429,0.7724550898203593,0.7689969604863222,0.1541501976284585,0.22981366459627328
89.0,124.0,37.0,25.0,143.0,0.8322147651006712,0.7701863354037267,0.8,0.8115501519756839,0.13857677902621723,0.1488095238095238
90.0,111.0,46.0,28.0,144.0,0.7985611510791367,0.7070063694267515,0.75,0.7750759878419453,0.1803921568627451,0.16279069767441862
91.0,116.0,52.0,34.0,127.0,0.7733333333333333,0.6904761904761905,0.7295597484276729,0.7386018237082067,0.2139917695473251,0.2111801242236025
92.0,122.0,48.0,28.0,131.0,0.8133333333333334,0.7176470588235294,0.7625,0.7689969604863222,0.18972332015810275,0.1761006289308176
93.0,127.0,37.0,27.0,138.0,0.8246753246753247,0.774390243902439,0.7987421383647799,0.8054711246200608,0.13962264150943396,0.16363636363636364
94.0,121.0,56.0,33.0,119.0,0.7857142857142857,0.6836158192090396,0.7311178247734139,0.729483282674772,0.23333333333333334,0.21710526315789475
95.0,123.0,43.0,27.0,136.0,0.82,0.7409638554216867,0.7784810126582279,0.7872340425531915,0.16602316602316602,0.1656441717791411
96.0,128.0,36.0,30.0,135.0,0.810126582278481,0.7804878048780488,0.7950310559006211,0.7993920972644377,0.13688212927756654,0.18181818181818182
97.0,120.0,46.0,29.0,134.0,0.8053691275167785,0.7228915662650602,0.7619047619047619,0.7720364741641338,0.18110236220472442,0.17791411042944785
98.0,104.0,53.0,39.0,133.0,0.7272727272727273,0.6624203821656051,0.6933333333333334,0.7203647416413373,0.22362869198312235,0.22674418604651161
99.0,116.0,59.0,30.0,124.0,0.7945205479452054,0.6628571428571428,0.7227414330218068,0.729483282674772,0.24583333333333332,0.19480519480519481
100.0,119.0,57.0,22.0,131.0,0.8439716312056738,0.6761363636363636,0.750788643533123,0.7598784194528876,0.228,0.1437908496732026
